date,nasdaq,sp500,fear_greed
2013-10-16,3839.0,1722.0,46.0
2013-10-17,3863.0,1733.0,48.0
2013-10-18,3914.0,1744.0,56.0
2013-10-21,3920.0,1745.0,53.0
2013-10-22,3930.0,1755.0,55.0
2013-10-23,3907.0,1746.0,61.0
2013-10-24,3929.0,1752.0,62.0
2013-10-25,3943.0,1760.0,62.0
2013-10-28,3940.0,1762.0,64.0
2013-10-29,3952.0,1772.0,64.0
2013-10-30,3931.0,1763.0,64.0
2013-10-31,3920.0,1757.0,66.0
2013-11-01,3922.0,1762.0,67.0
2013-11-04,3937.0,1768.0,68.0
2013-11-05,3940.0,1763.0,68.0
2013-11-06,3932.0,1770.0,68.0
2013-11-07,3857.0,1747.0,68.0
2013-11-08,3919.0,1771.0,68.0
2013-11-11,3920.0,1772.0,
2013-11-12,3920.0,1768.0,69.0
2013-11-13,3966.0,1782.0,70.0
2013-11-14,3973.0,1791.0,70.0
2013-11-15,3986.0,1798.0,71.0
2013-11-18,3949.0,1792.0,71.0
2013-11-19,3932.0,1788.0,67.0
2013-11-20,3921.0,1781.0,68.0
2013-11-21,3969.0,1796.0,68.0
2013-11-22,3992.0,1805.0,68.0
2013-11-25,3995.0,1802.0,66.0
2013-11-26,4018.0,1803.0,64.0
2013-11-27,4045.0,1807.0,67.0
2013-11-29,4060.0,1806.0,70.0
2013-12-02,4045.0,1801.0,66.0
2013-12-03,4037.0,1795.0,65.0
2013-12-04,4038.0,1793.0,65.0
2013-12-05,4033.0,1785.0,57.0
2013-12-06,4063.0,1805.0,63.0
2013-12-09,4069.0,1808.0,53.0
2013-12-10,4060.0,1803.0,52.0
2013-12-11,4004.0,1782.0,51.0
2013-12-12,3998.0,1776.0,43.0
2013-12-13,4001.0,1775.0,38.0
2013-12-16,4030.0,1787.0,45.0
2013-12-17,4024.0,1781.0,38.0
2013-12-18,4070.0,1811.0,49.0
2013-12-19,4058.0,1810.0,50.0
2013-12-20,4105.0,1818.0,52.0
2013-12-23,4149.0,1828.0,61.0
2013-12-24,4155.0,1833.0,66.0
2013-12-26,4167.0,1842.0,63.0
2013-12-27,4157.0,1841.0,72.0
2013-12-30,4154.0,1841.0,70.0
2013-12-31,4177.0,1848.0,77.0
2014-01-02,4143.0,1832.0,71.0
2014-01-03,4132.0,1831.0,66.0
2014-01-06,4114.0,1827.0,64.0
2014-01-07,4153.0,1838.0,67.0
2014-01-08,4166.0,1837.0,64.0
2014-01-09,4156.0,1838.0,68.0
2014-01-10,4175.0,1842.0,66.0
2014-01-13,4113.0,1819.0,61.0
2014-01-14,4183.0,1839.0,68.0
2014-01-15,4215.0,1848.0,65.0
2014-01-16,4219.0,1846.0,63.0
2014-01-17,4198.0,1839.0,59.0
2014-01-21,4226.0,1844.0,62.0
2014-01-22,4243.0,1845.0,45.0
2014-01-23,4219.0,1828.0,46.0
2014-01-24,4128.0,1790.0,27.0
2014-01-27,4084.0,1782.0,25.0
2014-01-28,4098.0,1792.0,29.0
2014-01-29,4051.0,1774.0,20.0
2014-01-30,4123.0,1794.0,18.0
2014-01-31,4104.0,1783.0,20.0
2014-02-03,3997.0,1742.0,13.0
2014-02-04,4032.0,1755.0,15.0
2014-02-05,4012.0,1752.0,20.0
2014-02-06,4057.0,1773.0,17.0
2014-02-07,4126.0,1797.0,22.0
2014-02-10,4148.0,1800.0,28.0
2014-02-11,4191.0,1820.0,29.0
2014-02-12,4201.0,1819.0,32.0
2014-02-13,4241.0,1830.0,32.0
2014-02-14,4244.0,1839.0,30.0
2014-02-18,4273.0,1841.0,42.0
2014-02-19,4238.0,1829.0,39.0
2014-02-20,4268.0,1840.0,45.0
2014-02-21,4263.0,1836.0,48.0
2014-02-24,4293.0,1848.0,55.0
2014-02-25,4288.0,1845.0,57.0
2014-02-26,4292.0,1845.0,58.0
2014-02-27,4319.0,1854.0,62.0
2014-02-28,4308.0,1859.0,56.0
2014-03-03,4277.0,1846.0,63.0
2014-03-04,4352.0,1874.0,66.0
2014-03-05,4358.0,1874.0,78.0
2014-03-06,4352.0,1877.0,80.0
2014-03-07,4336.0,1878.0,81.0
2014-03-10,4334.0,1877.0,81.0
2014-03-11,4307.0,1868.0,76.0
2014-03-12,4323.0,1868.0,57.0
2014-03-13,4260.0,1846.0,49.0
2014-03-14,4245.0,1841.0,44.0
2014-03-17,4280.0,1859.0,49.0
2014-03-18,4333.0,1872.0,51.0
2014-03-19,4308.0,1861.0,53.0
2014-03-20,4319.0,1872.0,54.0
2014-03-21,4277.0,1867.0,56.0
2014-03-24,4226.0,1857.0,49.0
2014-03-25,4234.0,1866.0,43.0
2014-03-26,4174.0,1853.0,43.0
2014-03-27,4151.0,1849.0,34.0
2014-03-28,4156.0,1858.0,36.0
2014-03-31,4199.0,1872.0,50.0
2014-04-01,4268.0,1886.0,51.0
2014-04-02,4276.0,1891.0,53.0
2014-04-03,4238.0,1889.0,51.0
2014-04-04,4128.0,1865.0,49.0
2014-04-07,4080.0,1845.0,35.0
2014-04-08,4113.0,1852.0,34.0
2014-04-09,4184.0,1872.0,31.0
2014-04-10,4054.0,1833.0,31.0
2014-04-11,4000.0,1816.0,21.0
2014-04-14,4023.0,1831.0,23.0
2014-04-15,4034.0,1843.0,23.0
2014-04-16,4086.0,1862.0,28.0
2014-04-17,4096.0,1865.0,28.0
2014-04-18,,,28.0
2014-04-21,4122.0,1872.0,38.0
2014-04-22,4161.0,1880.0,40.0
2014-04-23,4127.0,1875.0,40.0
2014-04-24,4148.0,1879.0,39.0
2014-04-25,4076.0,1863.0,35.0
2014-04-28,4074.0,1869.0,34.0
2014-04-29,4104.0,1878.0,34.0
2014-04-30,4115.0,1884.0,33.0
2014-05-01,4127.0,1884.0,30.0
2014-05-02,4124.0,1881.0,32.0
2014-05-05,4138.0,1885.0,34.0
2014-05-06,4081.0,1868.0,34.0
2014-05-07,4068.0,1878.0,33.0
2014-05-08,4052.0,1876.0,33.0
2014-05-09,4072.0,1878.0,42.0
2014-05-12,4144.0,1897.0,45.0
2014-05-13,4130.0,1897.0,39.0
2014-05-14,4101.0,1889.0,38.0
2014-05-15,4069.0,1871.0,28.0
2014-05-16,4091.0,1878.0,28.0
2014-05-19,4126.0,1885.0,26.0
2014-05-20,4097.0,1873.0,21.0
2014-05-21,4132.0,1888.0,29.0
2014-05-22,4154.0,1892.0,36.0
2014-05-23,4186.0,1901.0,37.0
2014-05-27,4237.0,1912.0,40.0
2014-05-28,4225.0,1910.0,42.0
2014-05-29,4248.0,1920.0,42.0
2014-05-30,4243.0,1924.0,45.0
2014-06-02,4237.0,1925.0,58.0
2014-06-03,4234.0,1924.0,66.0
2014-06-04,4252.0,1928.0,66.0
2014-06-05,4296.0,1940.0,81.0
2014-06-06,4321.0,1949.0,81.0
2014-06-09,4336.0,1951.0,89.0
2014-06-10,4338.0,1951.0,90.0
2014-06-11,4332.0,1944.0,88.0
2014-06-12,4298.0,1930.0,83.0
2014-06-13,4311.0,1936.0,85.0
2014-06-16,4321.0,1938.0,87.0
2014-06-17,4337.0,1942.0,88.0
2014-06-18,4363.0,1957.0,94.0
2014-06-19,4359.0,1959.0,95.0
2014-06-20,4368.0,1963.0,95.0
2014-06-23,4369.0,1963.0,93.0
2014-06-24,4350.0,1950.0,83.0
2014-06-25,4380.0,1960.0,83.0
2014-06-26,4379.0,1957.0,77.0
2014-06-27,4398.0,1961.0,76.0
2014-06-30,4408.0,1960.0,87.0
2014-07-01,4459.0,1973.0,87.0
2014-07-02,4458.0,1975.0,87.0
2014-07-03,4486.0,1985.0,86.0
2014-07-07,4452.0,1978.0,68.0
2014-07-08,4391.0,1964.0,74.0
2014-07-09,4419.0,1973.0,62.0
2014-07-10,4396.0,1965.0,56.0
2014-07-11,4415.0,1968.0,57.0
2014-07-14,4440.0,1977.0,59.0
2014-07-15,4416.0,1973.0,56.0
2014-07-16,4426.0,1982.0,55.0
2014-07-17,4363.0,1958.0,32.0
2014-07-18,4432.0,1978.0,46.0
2014-07-21,4425.0,1974.0,37.0
2014-07-22,4456.0,1984.0,38.0
2014-07-23,4474.0,1987.0,39.0
2014-07-24,4472.0,1988.0,42.0
2014-07-25,4450.0,1978.0,34.0
2014-07-28,4445.0,1979.0,34.0
2014-07-29,4443.0,1970.0,31.0
2014-07-30,4463.0,1970.0,26.0
2014-07-31,4370.0,1931.0,10.0
2014-08-01,4353.0,1925.0,5.0
2014-08-04,4384.0,1939.0,5.0
2014-08-05,4353.0,1920.0,5.0
2014-08-06,4355.0,1920.0,5.0
2014-08-07,4335.0,1910.0,5.0
2014-08-08,4371.0,1932.0,10.0
2014-08-11,4401.0,1937.0,7.0
2014-08-12,4389.0,1934.0,8.0
2014-08-13,4434.0,1947.0,13.0
2014-08-14,4453.0,1955.0,16.0
2014-08-15,4465.0,1955.0,14.0
2014-08-18,4508.0,1972.0,26.0
2014-08-19,4528.0,1982.0,31.0
2014-08-20,4526.0,1987.0,37.0
2014-08-21,4532.0,1992.0,36.0
2014-08-22,4539.0,1988.0,37.0
2014-08-25,4557.0,1998.0,35.0
2014-08-26,4571.0,2000.0,36.0
2014-08-27,4570.0,2000.0,33.0
2014-08-28,4558.0,1997.0,33.0
2014-08-29,4580.0,2003.0,41.0
2014-09-02,4598.0,2002.0,48.0
2014-09-03,4573.0,2001.0,48.0
2014-09-04,4562.0,1998.0,47.0
2014-09-05,4583.0,2008.0,50.0
2014-09-08,4592.0,2002.0,47.0
2014-09-09,4552.0,1988.0,42.0
2014-09-10,4587.0,1996.0,45.0
2014-09-11,4592.0,1997.0,44.0
2014-09-12,4568.0,1986.0,43.0
2014-09-15,4519.0,1984.0,38.0
2014-09-16,4553.0,1999.0,37.0
2014-09-17,4562.0,2002.0,42.0
2014-09-18,4593.0,2011.0,37.0
2014-09-19,4580.0,2010.0,36.0
2014-09-22,4528.0,1994.0,22.0
2014-09-23,4509.0,1983.0,18.0
2014-09-24,4555.0,1998.0,17.0
2014-09-25,4467.0,1966.0,8.0
2014-09-26,4512.0,1983.0,13.0
2014-09-29,4506.0,1978.0,11.0
2014-09-30,4493.0,1972.0,12.0
2014-10-01,4422.0,1946.0,7.0
2014-10-02,4430.0,1946.0,3.0
2014-10-03,4476.0,1968.0,5.0
2014-10-06,4455.0,1965.0,5.0
2014-10-07,4385.0,1935.0,6.0
2014-10-08,4469.0,1969.0,4.0
2014-10-09,4378.0,1928.0,3.0
2014-10-10,4276.0,1906.0,1.0
2014-10-13,4214.0,1875.0,
2014-10-14,4227.0,1878.0,2.0
2014-10-15,4215.0,1862.0,1.0
2014-10-16,4217.0,1863.0,2.0
2014-10-17,4258.0,1887.0,7.0
2014-10-20,4316.0,1904.0,5.0
2014-10-21,4419.0,1941.0,7.0
2014-10-22,4383.0,1927.0,8.0
2014-10-23,4453.0,1951.0,11.0
2014-10-24,4484.0,1965.0,13.0
2014-10-27,4486.0,1962.0,16.0
2014-10-28,4564.0,1985.0,21.0
2014-10-29,4549.0,1982.0,25.0
2014-10-30,4566.0,1995.0,31.0
2014-10-31,4631.0,2018.0,32.0
2014-11-03,4639.0,2018.0,40.0
2014-11-04,4624.0,2012.0,40.0
2014-11-05,4621.0,2024.0,49.0
2014-11-06,4638.0,2031.0,49.0
2014-11-07,4633.0,2032.0,55.0
2014-11-10,4652.0,2038.0,57.0
2014-11-11,4661.0,2040.0,
2014-11-12,4675.0,2038.0,56.0
2014-11-13,4680.0,2039.0,54.0
2014-11-14,4689.0,2040.0,53.0
2014-11-17,4671.0,2041.0,53.0
2014-11-18,4702.0,2052.0,54.0
2014-11-19,4676.0,2049.0,55.0
2014-11-20,4702.0,2053.0,59.0
2014-11-21,4713.0,2064.0,59.0
2014-11-24,4755.0,2069.0,62.0
2014-11-25,4758.0,2067.0,62.0
2014-11-26,4787.0,2073.0,63.0
2014-11-28,4792.0,2068.0,59.0
2014-12-01,4727.0,2053.0,55.0
2014-12-02,4756.0,2067.0,55.0
2014-12-03,4774.0,2074.0,59.0
2014-12-04,4769.0,2072.0,59.0
2014-12-05,4781.0,2075.0,61.0
2014-12-08,4741.0,2060.0,55.0
2014-12-09,4766.0,2060.0,46.0
2014-12-10,4684.0,2026.0,41.0
2014-12-11,4708.0,2035.0,37.0
2014-12-12,4654.0,2002.0,31.0
2014-12-15,4605.0,1990.0,22.0
2014-12-16,4548.0,1973.0,19.0
2014-12-17,4644.0,2013.0,21.0
2014-12-18,4748.0,2061.0,33.0
2014-12-19,4765.0,2071.0,33.0
2014-12-22,4781.0,2079.0,43.0
2014-12-23,4765.0,2082.0,45.0
2014-12-24,4773.0,2082.0,47.0
2014-12-26,4807.0,2089.0,48.0
2014-12-29,4807.0,2091.0,47.0
2014-12-30,4777.0,2080.0,47.0
2014-12-31,4736.0,2059.0,45.0
2015-01-02,4727.0,2058.0,37.0
2015-01-05,4653.0,2021.0,30.0
2015-01-06,4593.0,2003.0,21.0
2015-01-07,4650.0,2026.0,21.0
2015-01-08,4736.0,2062.0,28.0
2015-01-09,4704.0,2045.0,29.0
2015-01-12,4665.0,2028.0,30.0
2015-01-13,4662.0,2023.0,29.0
2015-01-14,4639.0,2011.0,30.0
2015-01-15,4571.0,1993.0,30.0
2015-01-16,4634.0,2019.0,26.0
2015-01-20,4655.0,2023.0,25.0
2015-01-21,4667.0,2032.0,28.0
2015-01-22,4750.0,2063.0,32.0
2015-01-23,4758.0,2052.0,31.0
2015-01-26,4772.0,2057.0,28.0
2015-01-27,4682.0,2030.0,28.0
2015-01-28,4638.0,2002.0,26.0
2015-01-29,4683.0,2021.0,26.0
2015-01-30,4635.0,1995.0,25.0
2015-02-02,4677.0,2021.0,30.0
2015-02-03,4728.0,2050.0,46.0
2015-02-04,4717.0,2042.0,42.0
2015-02-05,4765.0,2063.0,50.0
2015-02-06,4744.0,2055.0,52.0
2015-02-09,4726.0,2047.0,52.0
2015-02-10,4788.0,2069.0,54.0
2015-02-11,4801.0,2069.0,61.0
2015-02-12,4858.0,2088.0,64.0
2015-02-13,4894.0,2097.0,73.0
2015-02-17,4899.0,2100.0,77.0
2015-02-18,4906.0,2100.0,79.0
2015-02-19,4925.0,2097.0,77.0
2015-02-20,4956.0,2110.0,80.0
2015-02-23,4961.0,2110.0,77.0
2015-02-24,4968.0,2115.0,75.0
2015-02-25,4967.0,2114.0,77.0
2015-02-26,4988.0,2111.0,78.0
2015-02-27,4964.0,2104.0,74.0
2015-03-02,5008.0,2117.0,74.0
2015-03-03,4980.0,2108.0,66.0
2015-03-04,4967.0,2099.0,66.0
2015-03-05,4983.0,2101.0,65.0
2015-03-06,4927.0,2071.0,58.0
2015-03-09,4942.0,2079.0,58.0
2015-03-10,4860.0,2044.0,52.0
2015-03-11,4850.0,2040.0,44.0
2015-03-12,4893.0,2066.0,46.0
2015-03-13,4872.0,2053.0,39.0
2015-03-16,4930.0,2081.0,42.0
2015-03-17,4937.0,2074.0,40.0
2015-03-18,4983.0,2100.0,39.0
2015-03-19,4992.0,2089.0,43.0
2015-03-20,5026.0,2108.0,43.0
2015-03-23,5011.0,2104.0,48.0
2015-03-24,4995.0,2092.0,44.0
2015-03-25,4877.0,2061.0,44.0
2015-03-26,4863.0,2056.0,37.0
2015-03-27,4891.0,2061.0,36.0
2015-03-30,4947.0,2086.0,37.0
2015-03-31,4901.0,2068.0,37.0
2015-04-01,4880.0,2060.0,35.0
2015-04-02,4887.0,2067.0,40.0
2015-04-03,,,40.0
2015-04-06,4917.0,2081.0,43.0
2015-04-07,4910.0,2076.0,48.0
2015-04-08,4951.0,2082.0,48.0
2015-04-09,4975.0,2091.0,56.0
2015-04-10,4996.0,2102.0,56.0
2015-04-13,4988.0,2092.0,60.0
2015-04-14,4977.0,2096.0,60.0
2015-04-15,5011.0,2107.0,60.0
2015-04-16,5008.0,2105.0,57.0
2015-04-17,4932.0,2081.0,57.0
2015-04-20,4995.0,2100.0,55.0
2015-04-21,5014.0,2097.0,59.0
2015-04-22,5035.0,2108.0,59.0
2015-04-23,5056.0,2113.0,64.0
2015-04-24,5092.0,2118.0,66.0
2015-04-27,5060.0,2109.0,59.0
2015-04-28,5055.0,2115.0,61.0
2015-04-29,5024.0,2107.0,61.0
2015-04-30,4941.0,2086.0,53.0
2015-05-01,5005.0,2108.0,61.0
2015-05-04,5017.0,2114.0,61.0
2015-05-05,4939.0,2089.0,58.0
2015-05-06,4920.0,2080.0,58.0
2015-05-07,4946.0,2088.0,53.0
2015-05-08,5004.0,2116.0,58.0
2015-05-11,4994.0,2105.0,53.0
2015-05-12,4976.0,2099.0,49.0
2015-05-13,4982.0,2098.0,55.0
2015-05-14,5051.0,2121.0,57.0
2015-05-15,5048.0,2123.0,57.0
2015-05-18,5078.0,2129.0,62.0
2015-05-19,5070.0,2128.0,62.0
2015-05-20,5072.0,2126.0,64.0
2015-05-21,5091.0,2131.0,64.0
2015-05-22,5089.0,2126.0,60.0
2015-05-26,5033.0,2104.0,50.0
2015-05-27,5107.0,2123.0,47.0
2015-05-28,5098.0,2121.0,47.0
2015-05-29,5070.0,2107.0,43.0
2015-06-01,5083.0,2112.0,40.0
2015-06-02,5077.0,2110.0,43.0
2015-06-03,5099.0,2114.0,45.0
2015-06-04,5059.0,2096.0,44.0
2015-06-05,5068.0,2093.0,40.0
2015-06-08,5022.0,2079.0,36.0
2015-06-09,5014.0,2080.0,36.0
2015-06-10,5077.0,2105.0,37.0
2015-06-11,5083.0,2109.0,41.0
2015-06-12,5051.0,2094.0,30.0
2015-06-15,5030.0,2084.0,26.0
2015-06-16,5056.0,2096.0,27.0
2015-06-17,5065.0,2100.0,26.0
2015-06-18,5133.0,2121.0,34.0
2015-06-19,5117.0,2110.0,30.0
2015-06-22,5154.0,2123.0,42.0
2015-06-23,5160.0,2124.0,49.0
2015-06-24,5122.0,2109.0,36.0
2015-06-25,5112.0,2102.0,34.0
2015-06-26,5081.0,2101.0,33.0
2015-06-29,4958.0,2058.0,8.0
2015-06-30,4987.0,2063.0,11.0
2015-07-01,5013.0,2077.0,18.0
2015-07-02,5009.0,2077.0,16.0
2015-07-06,4992.0,2069.0,13.0
2015-07-07,4997.0,2081.0,13.0
2015-07-08,4910.0,2047.0,9.0
2015-07-09,4922.0,2051.0,12.0
2015-07-10,4998.0,2077.0,14.0
2015-07-13,5072.0,2100.0,24.0
2015-07-14,5105.0,2109.0,24.0
2015-07-15,5099.0,2107.0,30.0
2015-07-16,5163.0,2124.0,30.0
2015-07-17,5210.0,2127.0,34.0
2015-07-20,5219.0,2128.0,34.0
2015-07-21,5208.0,2119.0,25.0
2015-07-22,5172.0,2114.0,20.0
2015-07-23,5146.0,2102.0,15.0
2015-07-24,5089.0,2080.0,15.0
2015-07-27,5040.0,2068.0,7.0
2015-07-28,5089.0,2093.0,17.0
2015-07-29,5112.0,2109.0,21.0
2015-07-30,5129.0,2109.0,21.0
2015-07-31,5128.0,2104.0,20.0
2015-08-03,5115.0,2098.0,24.0
2015-08-04,5106.0,2093.0,28.0
2015-08-05,5140.0,2100.0,21.0
2015-08-06,5056.0,2084.0,18.0
2015-08-07,5044.0,2078.0,10.0
2015-08-10,5102.0,2104.0,9.0
2015-08-11,5037.0,2084.0,12.0
2015-08-12,5044.0,2086.0,9.0
2015-08-13,5034.0,2083.0,11.0
2015-08-14,5048.0,2092.0,11.0
2015-08-17,5092.0,2102.0,14.0
2015-08-18,5059.0,2097.0,13.0
2015-08-19,5019.0,2080.0,13.0
2015-08-20,4877.0,2036.0,8.0
2015-08-21,4706.0,1971.0,8.0
2015-08-24,4526.0,1893.0,3.0
2015-08-25,4506.0,1868.0,9.0
2015-08-26,4698.0,1941.0,12.0
2015-08-27,4813.0,1988.0,13.0
2015-08-28,4828.0,1989.0,14.0
2015-08-31,4777.0,1972.0,14.0
2015-09-01,4636.0,1914.0,9.0
2015-09-02,4750.0,1949.0,13.0
2015-09-03,4734.0,1951.0,11.0
2015-09-04,4684.0,1921.0,10.0
2015-09-08,4812.0,1969.0,13.0
2015-09-09,4757.0,1942.0,13.0
2015-09-10,4796.0,1952.0,15.0
2015-09-11,4822.0,1961.0,14.0
2015-09-14,4806.0,1953.0,13.0
2015-09-15,4861.0,1978.0,16.0
2015-09-16,4889.0,1995.0,16.0
2015-09-17,4894.0,1990.0,16.0
2015-09-18,4827.0,1958.0,18.0
2015-09-21,4829.0,1967.0,23.0
2015-09-22,4757.0,1943.0,31.0
2015-09-23,4753.0,1939.0,31.0
2015-09-24,4734.0,1932.0,22.0
2015-09-25,4686.0,1931.0,18.0
2015-09-28,4544.0,1882.0,15.0
2015-09-29,4517.0,1884.0,13.0
2015-09-30,4620.0,1920.0,21.0
2015-10-01,4627.0,1924.0,18.0
2015-10-02,4708.0,1951.0,24.0
2015-10-05,4781.0,1987.0,31.0
2015-10-06,4748.0,1980.0,36.0
2015-10-07,4791.0,1996.0,37.0
2015-10-08,4811.0,2013.0,42.0
2015-10-09,4830.0,2015.0,43.0
2015-10-12,4839.0,2017.0,
2015-10-13,4797.0,2004.0,35.0
2015-10-14,4783.0,1994.0,35.0
2015-10-15,4870.0,2024.0,41.0
2015-10-16,4887.0,2033.0,45.0
2015-10-19,4905.0,2034.0,47.0
2015-10-20,4881.0,2031.0,51.0
2015-10-21,4840.0,2019.0,50.0
2015-10-22,4920.0,2053.0,55.0
2015-10-23,5032.0,2075.0,59.0
2015-10-26,5035.0,2071.0,61.0
2015-10-27,5030.0,2066.0,69.0
2015-10-28,5096.0,2090.0,69.0
2015-10-29,5074.0,2089.0,71.0
2015-10-30,5054.0,2079.0,70.0
2015-11-02,5127.0,2104.0,73.0
2015-11-03,5145.0,2110.0,73.0
2015-11-04,5142.0,2102.0,72.0
2015-11-05,5128.0,2100.0,73.0
2015-11-06,5147.0,2099.0,71.0
2015-11-09,5095.0,2079.0,67.0
2015-11-10,5083.0,2082.0,66.0
2015-11-11,5067.0,2075.0,
2015-11-12,5005.0,2046.0,55.0
2015-11-13,4928.0,2023.0,45.0
2015-11-16,4985.0,2053.0,50.0
2015-11-17,4986.0,2050.0,48.0
2015-11-18,5075.0,2084.0,53.0
2015-11-19,5074.0,2081.0,52.0
2015-11-20,5105.0,2089.0,54.0
2015-11-23,5102.0,2087.0,53.0
2015-11-24,5103.0,2089.0,58.0
2015-11-25,5116.0,2089.0,59.0
2015-11-27,5128.0,2090.0,58.0
2015-11-30,5109.0,2080.0,58.0
2015-12-01,5156.0,2103.0,60.0
2015-12-02,5123.0,2080.0,55.0
2015-12-03,5038.0,2050.0,49.0
2015-12-04,5142.0,2092.0,58.0
2015-12-07,5102.0,2077.0,47.0
2015-12-08,5098.0,2064.0,38.0
2015-12-09,5023.0,2048.0,35.0
2015-12-10,5045.0,2052.0,36.0
2015-12-11,4933.0,2012.0,24.0
2015-12-14,4952.0,2022.0,29.0
2015-12-15,4995.0,2043.0,35.0
2015-12-16,5071.0,2073.0,44.0
2015-12-17,5003.0,2042.0,34.0
2015-12-18,4923.0,2006.0,29.0
2015-12-21,4969.0,2021.0,32.0
2015-12-22,5001.0,2039.0,36.0
2015-12-23,5046.0,2064.0,42.0
2015-12-24,5048.0,2061.0,42.0
2015-12-28,5041.0,2056.0,44.0
2015-12-29,5108.0,2078.0,51.0
2015-12-30,5066.0,2063.0,47.0
2015-12-31,5007.0,2044.0,45.0
2016-01-04,4903.0,2013.0,40.0
2016-01-05,4891.0,2017.0,41.0
2016-01-06,4836.0,1990.0,34.0
2016-01-07,4689.0,1943.0,25.0
2016-01-08,4644.0,1922.0,17.0
2016-01-11,4638.0,1924.0,18.0
2016-01-12,4686.0,1939.0,17.0
2016-01-13,4526.0,1890.0,14.0
2016-01-14,4615.0,1922.0,18.0
2016-01-15,4488.0,1880.0,10.0
2016-01-19,4477.0,1881.0,11.0
2016-01-20,4472.0,1859.0,9.0
2016-01-21,4472.0,1869.0,13.0
2016-01-22,4591.0,1907.0,14.0
2016-01-25,4518.0,1877.0,15.0
2016-01-26,4568.0,1904.0,18.0
2016-01-27,4468.0,1883.0,19.0
2016-01-28,4507.0,1893.0,21.0
2016-01-29,4614.0,1940.0,27.0
2016-02-01,4620.0,1939.0,27.0
2016-02-02,4517.0,1903.0,23.0
2016-02-03,4504.0,1913.0,25.0
2016-02-04,4510.0,1915.0,25.0
2016-02-05,4363.0,1880.0,17.0
2016-02-08,4284.0,1853.0,14.0
2016-02-09,4269.0,1852.0,20.0
2016-02-10,4284.0,1852.0,16.0
2016-02-11,4267.0,1829.0,18.0
2016-02-12,4338.0,1865.0,24.0
2016-02-16,4436.0,1896.0,34.0
2016-02-17,4534.0,1927.0,45.0
2016-02-18,4488.0,1918.0,47.0
2016-02-19,4504.0,1918.0,50.0
2016-02-22,4571.0,1946.0,51.0
2016-02-23,4504.0,1921.0,51.0
2016-02-24,4543.0,1930.0,49.0
2016-02-25,4582.0,1952.0,54.0
2016-02-26,4590.0,1948.0,57.0
2016-02-29,4558.0,1932.0,53.0
2016-03-01,4690.0,1978.0,64.0
2016-03-02,4703.0,1986.0,66.0
2016-03-03,4707.0,1993.0,69.0
2016-03-04,4717.0,2000.0,71.0
2016-03-07,4708.0,2002.0,73.0
2016-03-08,4649.0,1979.0,70.0
2016-03-09,4674.0,1989.0,71.0
2016-03-10,4662.0,1990.0,71.0
2016-03-11,4748.0,2022.0,75.0
2016-03-14,4750.0,2020.0,73.0
2016-03-15,4729.0,2016.0,73.0
2016-03-16,4764.0,2027.0,75.0
2016-03-17,4775.0,2041.0,78.0
2016-03-18,4796.0,2050.0,79.0
2016-03-21,4809.0,2052.0,78.0
2016-03-22,4822.0,2050.0,78.0
2016-03-23,4769.0,2037.0,70.0
2016-03-24,4774.0,2036.0,66.0
2016-03-25,,,66.0
2016-03-28,4767.0,2037.0,64.0
2016-03-29,4847.0,2055.0,68.0
2016-03-30,4869.0,2064.0,71.0
2016-03-31,4870.0,2060.0,73.0
2016-04-01,4915.0,2073.0,78.0
2016-04-04,4892.0,2066.0,74.0
2016-04-05,4844.0,2045.0,67.0
2016-04-06,4921.0,2067.0,77.0
2016-04-07,4848.0,2042.0,66.0
2016-04-08,4851.0,2048.0,68.0
2016-04-11,4833.0,2042.0,64.0
2016-04-12,4872.0,2062.0,68.0
2016-04-13,4947.0,2082.0,71.0
2016-04-14,4946.0,2083.0,72.0
2016-04-15,4938.0,2081.0,70.0
2016-04-18,4960.0,2094.0,75.0
2016-04-19,4940.0,2101.0,75.0
2016-04-20,4948.0,2102.0,76.0
2016-04-21,4946.0,2091.0,74.0
2016-04-22,4906.0,2092.0,74.0
2016-04-25,4896.0,2088.0,70.0
2016-04-26,4888.0,2092.0,72.0
2016-04-27,4863.0,2095.0,72.0
2016-04-28,4805.0,2076.0,69.0
2016-04-29,4775.0,2065.0,63.0
2016-05-02,4818.0,2081.0,71.0
2016-05-03,4763.0,2063.0,63.0
2016-05-04,4726.0,2051.0,57.0
2016-05-05,4717.0,2051.0,58.0
2016-05-06,4736.0,2057.0,61.0
2016-05-09,4750.0,2059.0,60.0
2016-05-10,4810.0,2084.0,67.0
2016-05-11,4761.0,2064.0,60.0
2016-05-12,4737.0,2064.0,61.0
2016-05-13,4718.0,2047.0,54.0
2016-05-16,4775.0,2067.0,62.0
2016-05-17,4716.0,2047.0,53.0
2016-05-18,4739.0,2048.0,55.0
2016-05-19,4713.0,2040.0,51.0
2016-05-20,4770.0,2052.0,56.0
2016-05-23,4766.0,2048.0,54.0
2016-05-24,4861.0,2076.0,65.0
2016-05-25,4895.0,2091.0,73.0
2016-05-26,4902.0,2090.0,74.0
2016-05-27,4934.0,2099.0,78.0
2016-05-31,4948.0,2097.0,75.0
2016-06-01,4952.0,2099.0,78.0
2016-06-02,4971.0,2105.0,79.0
2016-06-03,4943.0,2099.0,75.0
2016-06-06,4969.0,2109.0,80.0
